hh1,hh2,willingness_link1,willingness_link2,asymmetric_bilateral1,asymmetric_bilateral2,asymmetric_unilateral1,asymmetric_unilateral2,kinship1,kinship2,excess_wealth1,excess_wealth2,same_edu1,same_edu2,members1,members2,o_members1,o_members2,neighbors1,neighbors2,popularity1,popularity2,const1,const2
37,2,0,0,0,0,1,1,0,0,5.94635343551636,-5.94635343551636,0,0,1,2,2,1,0,0,.300000011920929,.600000023841858,1,2
109,2,0,0,0,0,1,1,0,0,5.62970638275146,-5.62970638275146,1,1,2,2,2,2,0,0,.300000011920929,.699999988079071,1,2
84,2,0,0,0,0,1,1,0,0,5.16270065307617,-5.16270065307617,0,0,1,2,2,1,0,0,.300000011920929,0,1,2
38,2,0,0,0,0,1,1,0,0,1.17205858230591,-1.17205858230591,1,1,5,2,2,5,0,0,.300000011920929,.600000023841858,1,2
67,2,0,0,0,0,1,1,0,0,4.7422947883606,-4.7422947883606,1,1,2,2,2,2,0,0,.300000011920929,.100000001490116,1,2
19,2,0,0,0,0,1,1,0,0,3.46188354492188,-3.46188354492188,1,1,2,2,2,2,1,1,.300000011920929,.699999988079071,1,2
80,2,0,0,0,0,1,1,0,0,6.23594188690186,-6.23594188690186,0,0,2,2,2,2,0,0,.300000011920929,.100000001490116,1,2
35,2,0,0,0,0,1,1,0,0,3.43051242828369,-3.43051242828369,1,1,3,2,2,3,0,0,.300000011920929,.699999988079071,1,2
76,2,0,0,0,0,1,1,0,0,.293561935424805,-.293561935424805,1,1,3,2,2,3,0,0,.300000011920929,.600000023841858,1,2
45,2,0,0,0,0,1,1,0,0,5.22817707061768,-5.22817707061768,0,0,1,2,2,1,0,0,.300000011920929,.899999976158142,1,2
97,2,0,0,0,0,1,1,0,0,3.38488268852234,-3.38488268852234,1,1,3,2,2,3,0,0,.300000011920929,.5,1,2
65,2,0,0,0,0,1,1,0,0,3.43441271781921,-3.43441271781921,1,1,2,2,2,2,0,0,.300000011920929,.100000001490116,1,2
4,2,0,0,0,0,1,1,0,0,3.89653015136719,-3.89653015136719,1,1,5,2,2,5,1,1,.300000011920929,.300000011920929,1,2
107,2,0,0,0,0,1,1,0,0,1.8445897102356,-1.8445897102356,1,1,3,2,2,3,0,0,.300000011920929,0,1,2
6,2,0,0,0,0,1,1,0,0,5.24464797973633,-5.24464797973633,1,1,2,2,2,2,1,1,.300000011920929,.200000002980232,1,2
77,2,0,0,0,0,1,1,0,0,4.18192672729492,-4.18192672729492,1,1,2,2,2,2,0,0,.300000011920929,.200000002980232,1,2
117,2,0,0,0,0,1,1,0,0,6.63958883285522,-6.63958883285522,1,1,1,2,2,1,0,0,.300000011920929,0,1,2
72,2,0,0,0,0,1,1,0,0,3.87016248703003,-3.87016248703003,1,1,3,2,2,3,0,0,.300000011920929,1.20000004768372,1,2
29,2,0,0,0,0,1,1,0,0,-8.47270393371582,8.47270393371582,1,1,4,2,2,4,0,0,.300000011920929,1.60000002384186,1,2
73,2,0,0,0,0,1,1,0,0,2.51507759094238,-2.51507759094238,1,1,2,2,2,2,0,0,.300000011920929,.400000005960464,1,2
110,2,0,0,0,0,1,1,0,0,4.25370645523071,-4.25370645523071,1,1,2,2,2,2,0,0,.300000011920929,0,1,2
47,2,0,0,0,0,1,1,0,0,2.37211894989014,-2.37211894989014,1,1,1,2,2,1,0,0,.300000011920929,.100000001490116,1,2
66,2,0,0,0,0,1,1,0,0,3.64091205596924,-3.64091205596924,1,1,2,2,2,2,0,0,.300000011920929,.300000011920929,1,2
39,2,0,0,0,0,1,1,0,0,1.00417757034302,-1.00417757034302,1,1,3,2,2,3,0,0,.300000011920929,.800000011920929,1,2
112,2,0,0,0,0,1,1,0,0,-7.46159029006958,7.46159029006958,1,1,4,2,2,4,0,0,.300000011920929,1,1,2
96,2,0,0,0,0,1,1,0,0,5.56978893280029,-5.56978893280029,0,0,2,2,2,2,0,0,.300000011920929,0,1,2
53,2,0,0,0,0,1,1,0,0,4.33754777908325,-4.33754777908325,1,1,3,2,2,3,0,0,.300000011920929,.400000005960464,1,2
93,2,0,0,0,0,1,1,0,0,-1.73864507675171,1.73864507675171,1,1,2,2,2,2,0,0,.300000011920929,.300000011920929,1,2
26,2,0,0,0,0,1,1,0,0,4.3250789642334,-4.3250789642334,1,1,3,2,2,3,0,0,.300000011920929,.800000011920929,1,2
92,2,0,0,0,0,1,1,0,0,3.90241265296936,-3.90241265296936,1,1,1,2,2,1,0,0,.300000011920929,.5,1,2
99,2,0,0,0,0,1,1,0,0,3.78024768829346,-3.78024768829346,0,0,2,2,2,2,1,1,.300000011920929,.400000005960464,1,2
44,2,0,0,0,0,1,1,0,0,2.81672072410584,-2.81672072410584,0,0,1,2,2,1,0,0,.300000011920929,0,1,2
102,2,0,0,0,0,1,1,0,0,4.78391218185425,-4.78391218185425,1,1,3,2,2,3,1,1,.300000011920929,.400000005960464,1,2
7,2,0,0,0,0,1,1,0,0,2.86292195320129,-2.86292195320129,1,1,2,2,2,2,1,1,.300000011920929,0,1,2
51,2,0,0,0,0,1,1,0,0,1.28817701339722,-1.28817701339722,1,1,4,2,2,4,0,0,.300000011920929,.600000023841858,1,2
42,2,0,0,0,0,1,1,0,0,3.2401180267334,-3.2401180267334,1,1,3,2,2,3,0,0,.300000011920929,.699999988079071,1,2
40,2,0,0,0,0,1,1,0,0,5.12047100067139,-5.12047100067139,0,0,4,2,2,4,0,0,.300000011920929,.5,1,2
74,2,0,0,0,0,1,1,0,0,3.29791307449341,-3.29791307449341,1,1,4,2,2,4,0,0,.300000011920929,1.29999995231628,1,2
19,3,0,0,0,0,1,1,0,0,-1.63946998119354,1.63946998119354,1,1,2,3,3,2,1,1,.400000005960464,.699999988079071,1,2
116,3,0,0,0,0,1,1,0,0,-2.64788198471069,2.64788198471069,0,0,1,3,3,1,0,0,.400000005960464,0,1,2
97,3,0,0,0,0,1,1,0,0,-1.71647083759308,1.71647083759308,1,1,3,3,3,3,0,0,.400000005960464,.5,1,2
43,3,0,0,0,0,1,1,0,0,-5.07920694351196,5.07920694351196,1,1,3,3,3,3,0,0,.400000005960464,.300000011920929,1,2
26,3,0,0,0,0,1,1,0,0,-.776274561882019,.776274561882019,1,1,3,3,3,3,0,0,.400000005960464,.800000011920929,1,2
82,3,0,0,0,0,1,1,0,0,.812679290771484,-.812679290771484,0,0,1,3,3,1,0,0,.400000005960464,.200000002980232,1,2
85,3,0,0,0,0,1,1,0,0,.303029537200928,-.303029537200928,1,1,2,3,3,2,0,0,.400000005960464,.200000002980232,1,2
55,3,0,0,0,0,1,1,0,0,.178058862686157,-.178058862686157,1,1,2,3,3,2,0,0,.400000005960464,.300000011920929,1,2
52,3,0,0,0,0,1,1,0,0,1.30872356891632,-1.30872356891632,0,0,2,3,3,2,0,0,.400000005960464,.300000011920929,1,2
33,3,0,0,0,0,1,1,0,0,-2.55036497116089,2.55036497116089,1,1,2,3,3,2,0,0,.400000005960464,.600000023841858,1,2
48,3,0,0,0,0,1,1,0,0,-1.47399961948395,1.47399961948395,0,0,5,3,3,5,0,0,.400000005960464,.5,1,2
4,3,0,0,0,0,1,1,0,0,-1.20482337474823,1.20482337474823,1,1,5,3,3,5,1,1,.400000005960464,.300000011920929,1,2
88,3,0,0,0,0,1,1,0,0,-.958529353141785,.958529353141785,1,1,2,3,3,2,0,0,.400000005960464,.400000005960464,1,2
27,3,0,0,0,0,1,1,0,0,.0770978927612305,-.0770978927612305,1,1,2,3,3,2,1,1,.400000005960464,.400000005960464,1,2
72,3,0,0,0,0,1,1,0,0,-1.23119103908539,1.23119103908539,1,1,3,3,3,3,0,0,.400000005960464,1.20000004768372,1,2
37,3,0,0,0,0,1,1,0,0,.845000088214874,-.845000088214874,0,0,1,3,3,1,0,0,.400000005960464,.600000023841858,1,2
90,3,0,0,0,0,1,1,0,0,-1.50120604038239,1.50120604038239,1,1,2,3,3,2,0,0,.400000005960464,.400000005960464,1,2
71,3,0,0,0,0,1,1,0,0,.0579410791397095,-.0579410791397095,1,1,2,3,3,2,0,0,.400000005960464,.899999976158142,1,2
23,3,0,0,0,0,1,1,0,0,-.813676476478577,.813676476478577,1,1,2,3,3,2,1,1,.400000005960464,.5,1,2
42,3,0,0,0,0,1,1,0,0,-1.86123549938202,1.86123549938202,1,1,3,3,3,3,0,0,.400000005960464,.699999988079071,1,2
40,3,0,0,0,0,1,1,0,0,.0191175937652588,-.0191175937652588,0,0,4,3,3,4,0,0,.400000005960464,.5,1,2
63,3,0,0,0,0,1,1,0,0,-2.78955888748169,2.78955888748169,0,0,1,3,3,1,0,0,.400000005960464,.200000002980232,1,2
91,3,0,0,0,0,1,1,0,0,-.365882396697998,.365882396697998,1,1,2,3,3,2,0,0,.400000005960464,.100000001490116,1,2
59,3,0,0,0,0,1,1,0,0,-2.58723592758179,2.58723592758179,1,1,4,3,3,4,0,0,.400000005960464,.400000005960464,1,2
53,3,0,0,0,0,1,1,0,0,-.763805747032166,.763805747032166,1,1,3,3,3,3,0,0,.400000005960464,.400000005960464,1,2
106,3,0,0,0,0,1,1,0,0,-8.74588108062744,8.74588108062744,1,1,4,3,3,4,0,0,.400000005960464,.300000011920929,1,2
36,3,0,0,0,0,1,1,0,0,.781940937042236,-.781940937042236,0,0,2,3,3,2,0,0,.400000005960464,0,1,2
73,3,0,0,0,0,1,1,0,0,-2.58627605438232,2.58627605438232,1,1,2,3,3,2,0,0,.400000005960464,.400000005960464,1,2
75,3,0,0,0,0,1,1,0,0,-1.82788360118866,1.82788360118866,1,1,2,3,3,2,0,0,.400000005960464,.5,1,2
51,3,0,0,0,0,1,1,0,0,-3.81317663192749,3.81317663192749,1,1,4,3,3,4,0,0,.400000005960464,.600000023841858,1,2
70,3,0,0,0,0,1,1,0,0,-5.39511775970459,5.39511775970459,1,1,3,3,3,3,0,0,.400000005960464,.600000023841858,1,2
49,3,0,0,0,0,1,1,0,0,-1.48152935504913,1.48152935504913,0,0,2,3,3,2,0,0,.400000005960464,.5,1,2
69,3,0,0,0,0,1,1,0,0,-12.7435283660889,12.7435283660889,1,1,2,3,3,2,0,0,.400000005960464,.400000005960464,1,2
28,3,0,0,0,0,1,1,0,0,-1.28144299983978,1.28144299983978,1,1,2,3,3,2,1,1,.400000005960464,.800000011920929,1,2
20,3,0,0,0,0,1,1,0,0,-3.62538862228394,3.62538862228394,1,1,2,3,3,2,1,1,.400000005960464,1,1,2
38,3,0,0,0,0,1,1,0,0,-3.9292950630188,3.9292950630188,1,1,5,3,3,5,0,0,.400000005960464,.600000023841858,1,2
92,3,0,0,0,0,1,1,0,0,-1.19894087314606,1.19894087314606,1,1,1,3,3,1,0,0,.400000005960464,.5,1,2
31,3,1,0,1,1,0,0,0,0,-6.20452976226807,6.20452976226807,1,1,4,3,3,4,0,0,.300000011920929,1.5,1,2
24,3,0,0,0,0,1,1,0,0,-4.0668625831604,4.0668625831604,1,1,2,3,3,2,0,0,.400000005960464,.300000011920929,1,2
84,3,0,0,0,0,1,1,0,0,.0613470077514648,-.0613470077514648,0,0,1,3,3,1,0,0,.400000005960464,0,1,2
9,3,0,0,0,0,1,1,0,0,-1.10935294628143,1.10935294628143,1,1,2,3,3,2,1,1,.400000005960464,.200000002980232,1,2
6,3,0,0,0,0,1,1,0,0,.143294215202332,-.143294215202332,1,1,2,3,3,2,1,1,.400000005960464,.200000002980232,1,2
45,3,0,0,0,0,1,1,0,0,.126823544502258,-.126823544502258,0,0,1,3,3,1,0,0,.400000005960464,.899999976158142,1,2
44,3,0,0,0,0,1,1,0,0,-2.28463268280029,2.28463268280029,0,0,1,3,3,1,0,0,.400000005960464,0,1,2
103,3,0,0,0,0,1,1,0,0,.12397038936615,-.12397038936615,1,1,2,3,3,2,0,0,.400000005960464,.5,1,2
61,3,0,0,0,0,1,1,0,0,-4.30082273483276,4.30082273483276,1,1,2,3,3,2,0,0,.400000005960464,.899999976158142,1,2
74,3,0,0,0,0,1,1,0,0,-1.80344045162201,1.80344045162201,1,1,4,3,3,4,0,0,.400000005960464,1.29999995231628,1,2
83,3,0,0,0,0,1,1,0,0,-3.1112060546875,3.1112060546875,1,1,5,3,3,5,0,0,.400000005960464,.400000005960464,1,2
34,3,0,0,0,0,1,1,0,0,-.276294112205505,.276294112205505,1,1,2,3,3,2,0,0,.400000005960464,.899999976158142,1,2
11,3,0,0,0,0,1,1,0,0,-16.9068222045898,16.9068222045898,1,1,6,3,3,6,1,1,.400000005960464,.600000023841858,1,2
89,3,0,0,0,0,1,1,0,0,-8.80985355377197,8.80985355377197,1,1,2,3,3,2,0,0,.400000005960464,.300000011920929,1,2
100,3,0,0,0,0,1,1,0,0,-.397529482841492,.397529482841492,1,1,3,3,3,3,0,0,.400000005960464,.600000023841858,1,2
16,3,0,0,0,0,1,1,0,0,.650588393211365,-.650588393211365,0,0,1,3,3,1,1,1,.400000005960464,.200000002980232,1,2
25,3,0,0,0,0,1,1,0,0,.272058963775635,-.272058963775635,1,1,2,3,3,2,0,0,.400000005960464,.300000011920929,1,2
29,3,0,1,0,0,1,1,0,0,-13.5740575790405,13.5740575790405,1,1,4,3,3,4,0,0,.400000005960464,1.5,1,2
13,3,0,0,0,0,1,1,0,0,.580147206783295,-.580147206783295,1,1,2,3,3,2,1,1,.400000005960464,.600000023841858,1,2
62,3,1,0,1,1,0,0,0,0,-13.0805892944336,13.0805892944336,1,1,5,3,3,5,0,0,.300000011920929,.200000002980232,1,2
93,3,0,0,0,0,1,1,0,0,-6.83999872207642,6.83999872207642,1,1,2,3,3,2,0,0,.400000005960464,.300000011920929,1,2
68,3,0,0,0,0,1,1,0,0,-1.450235247612,1.450235247612,0,0,1,3,3,1,0,0,.400000005960464,.100000001490116,1,2
67,3,0,0,0,0,1,1,0,0,-.359058856964111,.359058856964111,1,1,2,3,3,2,0,0,.400000005960464,.100000001490116,1,2
80,3,0,0,0,0,1,1,0,0,1.13458824157715,-1.13458824157715,0,0,2,3,3,2,0,0,.400000005960464,.100000001490116,1,2
60,3,0,0,0,0,1,1,0,0,-.494460701942444,.494460701942444,0,0,2,3,3,2,0,0,.400000005960464,.400000005960464,1,2
2,3,1,1,1,1,0,0,1,1,-5.10135364532471,5.10135364532471,1,1,2,3,3,2,1,1,.300000011920929,.200000002980232,1,2
78,3,0,0,0,0,1,1,0,0,-.104235410690308,.104235410690308,1,1,2,3,3,2,0,0,.400000005960464,.400000005960464,1,2
98,3,0,0,0,0,1,1,0,0,-.052411675453186,.052411675453186,0,0,2,3,3,2,0,0,.400000005960464,.200000002980232,1,2
12,3,0,0,0,0,1,1,0,0,.243441224098206,-.243441224098206,0,0,2,3,3,2,1,1,.400000005960464,.400000005960464,1,2
1,3,0,0,0,0,1,1,0,0,-16.1191520690918,16.1191520690918,0,0,3,3,3,3,1,1,.400000005960464,.899999976158142,1,2
65,3,0,0,0,0,1,1,0,0,-1.6669408082962,1.6669408082962,1,1,2,3,3,2,0,0,.400000005960464,.100000001490116,1,2
47,3,0,0,0,0,1,1,0,0,-2.72923469543457,2.72923469543457,1,1,1,3,3,1,0,0,.400000005960464,.100000001490116,1,2
86,3,0,0,0,0,1,1,0,0,-4.09727382659912,4.09727382659912,0,0,5,3,3,5,0,0,.400000005960464,.899999976158142,1,2
15,3,0,0,0,0,1,1,0,0,-2.06466674804688,2.06466674804688,1,1,2,3,3,2,1,1,.400000005960464,.300000011920929,1,2
22,3,0,0,0,0,1,1,0,0,-3.97956991195679,3.97956991195679,1,1,4,3,3,4,1,1,.400000005960464,.600000023841858,1,2
18,3,0,0,0,0,1,1,0,0,-1.84139668941498,1.84139668941498,1,1,2,3,3,2,1,1,.400000005960464,.800000011920929,1,2
113,3,0,0,0,0,1,1,0,0,-.236705780029297,.236705780029297,1,1,2,3,3,2,0,0,.400000005960464,.200000002980232,1,2
21,3,0,0,0,0,1,1,0,0,-2.21323442459106,2.21323442459106,1,1,4,3,3,4,0,0,.400000005960464,1.39999997615814,1,2
8,3,0,0,0,0,1,1,0,0,-1.63658487796783,1.63658487796783,1,1,2,3,3,2,1,1,.400000005960464,.5,1,2
76,3,0,0,0,0,1,1,0,0,-4.8077917098999,4.8077917098999,1,1,3,3,3,3,0,0,.400000005960464,.600000023841858,1,2
7,3,0,0,0,0,1,1,0,0,-2.23843145370483,2.23843145370483,1,1,2,3,3,2,1,1,.400000005960464,0,1,2
118,3,0,0,0,0,1,1,0,0,1.53823530673981,-1.53823530673981,0,0,1,3,3,1,0,0,.400000005960464,0,1,2
101,3,0,0,0,0,1,1,0,0,-1.69092881679535,1.69092881679535,1,1,2,3,3,2,0,0,.400000005960464,.699999988079071,1,2
114,3,0,0,0,0,1,1,0,0,-7.46311902999878,7.46311902999878,1,1,2,3,3,2,1,1,.400000005960464,1.10000002384186,1,2
32,3,0,0,0,0,1,1,0,0,-7.60599946975708,7.60599946975708,1,1,3,3,3,3,0,0,.400000005960464,.300000011920929,1,2
66,3,1,1,1,1,0,0,0,0,-1.46044147014618,1.46044147014618,1,1,2,3,3,2,0,0,.300000011920929,.200000002980232,1,2
115,3,0,0,0,0,1,1,0,0,.0157352685928345,-.0157352685928345,1,1,1,3,3,1,1,1,.400000005960464,.200000002980232,1,2
77,3,0,0,0,0,1,1,0,0,-.919426560401917,.919426560401917,1,1,2,3,3,2,0,0,.400000005960464,.200000002980232,1,2
57,3,0,0,0,0,1,1,0,0,-2.41213178634644,2.41213178634644,1,1,2,3,3,2,0,0,.400000005960464,1,1,2
17,3,0,1,0,0,1,1,1,1,-26.1107330322266,26.1107330322266,1,1,9,3,3,9,1,1,.400000005960464,2.20000004768372,1,2
56,3,0,0,0,0,1,1,0,0,-1.20005905628204,1.20005905628204,1,1,2,3,3,2,1,1,.400000005960464,.600000023841858,1,2
105,3,0,0,0,0,1,1,0,0,-9.3879976272583,9.3879976272583,1,1,2,3,3,2,0,0,.400000005960464,.699999988079071,1,2
107,3,0,0,0,0,1,1,0,0,-3.25676393508911,3.25676393508911,1,1,3,3,3,3,0,0,.400000005960464,0,1,2
119,3,0,0,0,0,1,1,0,0,1.53823530673981,-1.53823530673981,0,0,1,3,3,1,0,0,.400000005960464,0,1,2
117,3,0,0,0,0,1,1,0,0,1.53823530673981,-1.53823530673981,1,1,1,3,3,1,0,0,.400000005960464,0,1,2
46,3,0,0,0,0,1,1,0,0,-2.90772581100464,2.90772581100464,1,1,5,3,3,5,0,0,.400000005960464,.600000023841858,1,2
39,3,0,0,0,0,1,1,0,0,-4.09717607498169,4.09717607498169,1,1,3,3,3,3,0,0,.400000005960464,.800000011920929,1,2
87,3,0,0,0,0,1,1,0,0,-1.86270606517792,1.86270606517792,1,1,2,3,3,2,0,0,.400000005960464,.5,1,2
64,3,0,0,0,0,1,1,0,0,-9.05588340759277,9.05588340759277,1,1,3,3,3,3,0,0,.400000005960464,.699999988079071,1,2
109,3,0,0,0,0,1,1,0,0,.528352737426758,-.528352737426758,1,1,2,3,3,2,0,0,.400000005960464,.699999988079071,1,2
50,3,0,0,0,0,1,1,0,0,.261276483535767,-.261276483535767,1,1,2,3,3,2,0,0,.400000005960464,.400000005960464,1,2
94,3,0,0,0,0,1,1,0,0,-6.96805810928345,6.96805810928345,1,1,2,3,3,2,0,0,.400000005960464,.300000011920929,1,2
111,3,0,0,0,0,1,1,0,0,-1.79270660877228,1.79270660877228,1,1,3,3,3,3,1,1,.400000005960464,.600000023841858,1,2
41,3,0,0,0,0,1,1,0,0,-10.0375680923462,10.0375680923462,1,1,4,3,3,4,0,0,.400000005960464,.600000023841858,1,2
81,3,0,0,0,0,1,1,0,0,-.251353144645691,.251353144645691,0,0,3,3,3,3,0,0,.400000005960464,.400000005960464,1,2
58,3,0,0,0,0,1,1,0,0,-1.7679408788681,1.7679408788681,1,1,7,3,3,7,0,0,.400000005960464,2.20000004768372,1,2
5,3,0,0,0,0,1,1,0,0,-.437862753868103,.437862753868103,1,1,2,3,3,2,1,1,.400000005960464,.300000011920929,1,2
104,3,0,0,0,0,1,1,0,0,-11.1505289077759,11.1505289077759,1,1,4,3,3,4,0,0,.400000005960464,.300000011920929,1,2
35,3,0,0,0,0,1,1,0,0,-1.67084109783173,1.67084109783173,1,1,3,3,3,3,0,0,.400000005960464,.699999988079071,1,2
95,3,0,0,0,0,1,1,0,0,.306099891662598,-.306099891662598,1,1,2,3,3,2,0,0,.400000005960464,.400000005960464,1,2
14,3,0,0,0,0,1,1,0,0,-.0911766290664673,.0911766290664673,1,1,3,3,3,3,1,1,.400000005960464,.100000001490116,1,2
110,3,0,0,0,0,1,1,0,0,-.847647070884705,.847647070884705,1,1,2,3,3,2,0,0,.400000005960464,0,1,2
10,3,0,0,0,0,1,1,0,0,-26.4313545227051,26.4313545227051,1,1,4,3,3,4,1,1,.400000005960464,1.60000002384186,1,2
96,3,0,0,0,0,1,1,0,0,.468435287475586,-.468435287475586,0,0,2,3,3,2,0,0,.400000005960464,0,1,2
54,3,0,0,0,0,1,1,0,0,-.340000152587891,.340000152587891,1,1,2,3,3,2,0,0,.400000005960464,1.79999995231628,1,2
108,3,0,0,0,0,1,1,0,0,-5.09741163253784,5.09741163253784,0,0,2,3,3,2,1,1,.400000005960464,2,1,2
79,3,0,0,0,0,1,1,0,0,.758235335350037,-.758235335350037,0,0,1,3,3,1,0,0,.400000005960464,.200000002980232,1,2
30,3,0,0,0,0,1,1,0,0,-1.55470454692841,1.55470454692841,1,1,1,3,3,1,0,0,.400000005960464,.400000005960464,1,2
99,3,0,0,0,0,1,1,0,0,-1.32110583782196,1.32110583782196,0,0,2,3,3,2,1,1,.400000005960464,.400000005960464,1,2
112,3,0,0,0,0,1,1,0,0,-12.5629434585571,12.5629434585571,1,1,4,3,3,4,0,0,.400000005960464,1,1,2
102,3,0,0,0,0,1,1,0,0,-.31744122505188,.31744122505188,1,1,3,3,3,3,1,1,.400000005960464,.400000005960464,1,2
66,4,0,0,0,0,1,1,0,0,-.255618095397949,.255618095397949,1,1,2,5,5,2,0,0,.300000011920929,.300000011920929,1,2
83,4,0,0,0,0,1,1,0,0,-1.90638256072998,1.90638256072998,1,1,5,5,5,5,0,0,.300000011920929,.400000005960464,1,2
62,4,0,0,0,0,1,1,0,0,-11.8757667541504,11.8757667541504,1,1,5,5,5,5,0,0,.300000011920929,.200000002980232,1,2
54,4,0,0,0,0,1,1,0,0,.864823222160339,-.864823222160339,1,1,2,5,5,2,0,0,.300000011920929,1.79999995231628,1,2
77,4,0,0,0,0,1,1,0,0,.285396814346313,-.285396814346313,1,1,2,5,5,2,0,0,.300000011920929,.200000002980232,1,2
17,4,0,0,0,0,1,1,0,0,-24.9059085845947,24.9059085845947,1,1,9,5,5,9,1,1,.300000011920929,2.29999995231628,1,2
33,4,0,0,0,0,1,1,0,0,-1.34554147720337,1.34554147720337,1,1,2,5,5,2,0,0,.300000011920929,.600000023841858,1,2
30,4,0,0,0,0,1,1,0,0,-.349881172180176,.349881172180176,1,1,1,5,5,1,0,0,.300000011920929,.400000005960464,1,2
56,4,0,0,0,0,1,1,0,0,.00476431846618652,-.00476431846618652,1,1,2,5,5,2,0,0,.300000011920929,.600000023841858,1,2
42,4,0,0,0,0,1,1,0,0,-.656412124633789,.656412124633789,1,1,3,5,5,3,0,0,.300000011920929,.699999988079071,1,2
43,4,0,0,0,0,1,1,0,0,-3.87438344955444,3.87438344955444,1,1,3,5,5,3,0,0,.300000011920929,.300000011920929,1,2
49,4,0,0,0,0,1,1,0,0,-.276705980300903,.276705980300903,0,0,2,5,5,2,0,0,.300000011920929,.5,1,2
46,4,0,1,0,0,1,1,0,0,-1.70290231704712,1.70290231704712,1,1,5,5,5,5,0,0,.300000011920929,.5,1,2
82,4,0,0,0,0,1,1,0,0,2.017502784729,-2.017502784729,0,0,1,5,5,1,0,0,.300000011920929,.200000002980232,1,2
11,4,0,0,0,0,1,1,0,0,-15.701997756958,15.701997756958,1,1,6,5,5,6,1,1,.300000011920929,.600000023841858,1,2
53,4,0,0,0,0,1,1,0,0,.441017627716064,-.441017627716064,1,1,3,5,5,3,0,0,.300000011920929,.400000005960464,1,2
67,4,0,0,0,0,1,1,0,0,.845764517784119,-.845764517784119,1,1,2,5,5,2,0,0,.300000011920929,.100000001490116,1,2
14,4,0,0,0,0,1,1,0,0,1.11364674568176,-1.11364674568176,1,1,3,5,5,3,0,0,.300000011920929,.100000001490116,1,2
89,4,0,0,0,0,1,1,0,0,-7.60503053665161,7.60503053665161,1,1,2,5,5,2,0,0,.300000011920929,.300000011920929,1,2
7,4,0,0,0,0,1,1,0,0,-1.03360819816589,1.03360819816589,1,1,2,5,5,2,1,1,.300000011920929,0,1,2
5,4,1,1,1,1,0,0,1,1,.766960620880127,-.766960620880127,1,1,2,5,5,2,1,1,.200000002980232,.200000002980232,1,2
119,4,0,0,0,0,1,1,0,0,2.74305868148804,-2.74305868148804,0,0,1,5,5,1,0,0,.300000011920929,0,1,2
61,4,0,0,0,0,1,1,0,0,-3.09599924087524,3.09599924087524,1,1,2,5,5,2,0,0,.300000011920929,.899999976158142,1,2
44,4,0,0,0,0,1,1,0,0,-1.07980942726135,1.07980942726135,0,0,1,5,5,1,0,0,.300000011920929,0,1,2
40,4,0,0,0,0,1,1,0,0,1.22394096851349,-1.22394096851349,0,0,4,5,5,4,0,0,.300000011920929,.5,1,2
113,4,0,0,0,0,1,1,0,0,.968117594718933,-.968117594718933,1,1,2,5,5,2,0,0,.300000011920929,.200000002980232,1,2
72,4,0,0,0,0,1,1,0,0,-.0263676643371582,.0263676643371582,1,1,3,5,5,3,0,0,.300000011920929,1.20000004768372,1,2
118,4,0,0,0,0,1,1,0,0,2.74305868148804,-2.74305868148804,0,0,1,5,5,1,0,0,.300000011920929,0,1,2
60,4,0,0,0,0,1,1,0,0,.710362672805786,-.710362672805786,0,0,2,5,5,2,0,0,.300000011920929,.400000005960464,1,2
106,4,0,0,0,0,1,1,0,0,-7.54105806350708,7.54105806350708,1,1,4,5,5,4,0,0,.300000011920929,.300000011920929,1,2
65,4,0,0,0,0,1,1,0,0,-.462117433547974,.462117433547974,1,1,2,5,5,2,0,0,.300000011920929,.100000001490116,1,2
57,4,0,0,0,0,1,1,0,0,-1.20730829238892,1.20730829238892,1,1,2,5,5,2,0,0,.300000011920929,1,1,2
9,4,0,0,0,0,1,1,0,0,.0954704284667969,-.0954704284667969,1,1,2,5,5,2,1,1,.300000011920929,.200000002980232,1,2
79,4,0,0,0,0,1,1,0,0,1.96305871009827,-1.96305871009827,0,0,1,5,5,1,0,0,.300000011920929,.200000002980232,1,2
75,4,0,0,0,0,1,1,0,0,-.62306022644043,.62306022644043,1,1,2,5,5,2,0,0,.300000011920929,.5,1,2
47,4,0,0,0,0,1,1,0,0,-1.52441120147705,1.52441120147705,1,1,1,5,5,1,0,0,.300000011920929,.100000001490116,1,2
19,4,0,0,0,0,1,1,0,0,-.434646606445313,.434646606445313,1,1,2,5,5,2,0,0,.300000011920929,.699999988079071,1,2
110,4,0,0,0,0,1,1,0,0,.357176303863525,-.357176303863525,1,1,2,5,5,2,0,0,.300000011920929,0,1,2
23,4,0,0,0,0,1,1,0,0,.391146898269653,-.391146898269653,1,1,2,5,5,2,0,0,.300000011920929,.5,1,2
69,4,0,0,0,0,1,1,0,0,-11.5387058258057,11.5387058258057,1,1,2,5,5,2,0,0,.300000011920929,.400000005960464,1,2
88,4,0,0,0,0,1,1,0,0,.246294021606445,-.246294021606445,1,1,2,5,5,2,0,0,.300000011920929,.400000005960464,1,2
109,4,0,0,0,0,1,1,0,0,1.73317611217499,-1.73317611217499,1,1,2,5,5,2,0,0,.300000011920929,.699999988079071,1,2
99,4,0,0,0,0,1,1,0,0,-.11628246307373,.11628246307373,0,0,2,5,5,2,0,0,.300000011920929,.400000005960464,1,2
